id;timestamp_utc;name;description;address;register_type;raw_value;value;unit;source
15915;2026-08-04T09:46:58.778135+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15916;2026-08-04T09:46:58.778166+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15917;2026-08-04T09:46:58.778193+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15918;2026-08-04T09:46:58.778221+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15919;2026-08-04T09:46:58.778265+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15920;2026-08-04T09:46:58.778293+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15921;2026-08-04T09:47:04.160121+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15922;2026-08-04T09:47:04.160184+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15923;2026-08-04T09:47:04.160196+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15924;2026-08-04T09:47:04.160204+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15925;2026-08-04T09:47:04.160210+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15926;2026-08-04T09:47:04.160220+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15927;2026-08-04T09:47:04.160227+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15928;2026-08-04T09:47:04.160233+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15929;2026-08-04T09:47:09.541708+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15930;2026-08-04T09:47:09.541899+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15931;2026-08-04T09:47:09.541945+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15932;2026-08-04T09:47:09.541972+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15933;2026-08-04T09:47:09.541997+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15934;2026-08-04T09:47:09.542020+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15935;2026-08-04T09:47:09.542045+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15936;2026-08-04T09:47:09.542068+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15937;2026-08-04T09:47:14.922730+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15938;2026-08-04T09:47:14.922957+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15939;2026-08-04T09:47:14.923003+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15940;2026-08-04T09:47:14.923029+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15941;2026-08-04T09:47:14.923074+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15942;2026-08-04T09:47:14.923098+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15943;2026-08-04T09:47:14.923122+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15944;2026-08-04T09:47:14.923145+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15945;2026-08-04T09:47:20.300649+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15946;2026-08-04T09:47:20.300841+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15947;2026-08-04T09:47:20.300884+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15948;2026-08-04T09:47:20.300910+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15949;2026-08-04T09:47:20.300935+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15950;2026-08-04T09:47:20.300959+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15951;2026-08-04T09:47:20.300983+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15952;2026-08-04T09:47:20.301006+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15953;2026-08-04T09:47:25.682569+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15954;2026-08-04T09:47:25.682760+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15955;2026-08-04T09:47:25.682804+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15956;2026-08-04T09:47:25.682832+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15957;2026-08-04T09:47:25.682856+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15958;2026-08-04T09:47:25.682880+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15959;2026-08-04T09:47:25.682905+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15960;2026-08-04T09:47:25.682928+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15961;2026-08-04T09:47:31.063673+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15962;2026-08-04T09:47:31.063864+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15963;2026-08-04T09:47:31.063908+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15964;2026-08-04T09:47:31.063989+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15965;2026-08-04T09:47:31.064023+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15966;2026-08-04T09:47:31.064048+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15967;2026-08-04T09:47:31.064072+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15968;2026-08-04T09:47:31.064096+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15969;2026-08-04T09:47:36.441484+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15970;2026-08-04T09:47:36.441685+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15971;2026-08-04T09:47:36.441731+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15972;2026-08-04T09:47:36.441770+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15973;2026-08-04T09:47:36.441795+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15974;2026-08-04T09:47:36.441818+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15975;2026-08-04T09:47:36.441842+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15976;2026-08-04T09:47:36.441866+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15977;2026-08-04T09:47:41.822668+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15978;2026-08-04T09:47:41.822887+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15979;2026-08-04T09:47:41.822942+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
15980;2026-08-04T09:47:41.822973+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15981;2026-08-04T09:47:41.823002+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15982;2026-08-04T09:47:41.823030+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15983;2026-08-04T09:47:41.823063+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15984;2026-08-04T09:47:41.823093+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15985;2026-08-04T09:47:47.204954+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15986;2026-08-04T09:47:47.205207+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15987;2026-08-04T09:47:47.205330+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
15988;2026-08-04T09:47:47.205365+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15989;2026-08-04T09:47:47.205390+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15990;2026-08-04T09:47:47.205414+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15991;2026-08-04T09:47:47.205438+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
15992;2026-08-04T09:47:47.205461+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
15993;2026-08-04T09:47:52.584234+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
15994;2026-08-04T09:47:52.584430+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
15995;2026-08-04T09:47:52.584478+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
15996;2026-08-04T09:47:52.584507+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
15997;2026-08-04T09:47:52.584532+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
15998;2026-08-04T09:47:52.584556+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15999;2026-08-04T09:47:52.584579+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16000;2026-08-04T09:47:52.584602+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16001;2026-08-04T09:47:57.965965+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16002;2026-08-04T09:47:57.966151+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16003;2026-08-04T09:47:57.966195+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16004;2026-08-04T09:47:57.966222+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16005;2026-08-04T09:47:57.966247+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16006;2026-08-04T09:47:57.966270+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16007;2026-08-04T09:47:57.966292+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16008;2026-08-04T09:47:57.966314+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16009;2026-08-04T09:48:03.330131+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16010;2026-08-04T09:48:03.330317+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16011;2026-08-04T09:48:03.330370+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16012;2026-08-04T09:48:03.330400+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16013;2026-08-04T09:48:03.330427+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16014;2026-08-04T09:48:03.330452+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16015;2026-08-04T09:48:03.330476+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16016;2026-08-04T09:48:03.330500+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16017;2026-08-04T09:48:08.713228+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16018;2026-08-04T09:48:08.713456+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16019;2026-08-04T09:48:08.713499+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16020;2026-08-04T09:48:08.713525+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16021;2026-08-04T09:48:08.713550+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16022;2026-08-04T09:48:08.713573+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16023;2026-08-04T09:48:08.713597+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16024;2026-08-04T09:48:08.713620+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16025;2026-08-04T09:48:14.091233+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16026;2026-08-04T09:48:14.091454+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16027;2026-08-04T09:48:14.091501+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16028;2026-08-04T09:48:14.091528+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16029;2026-08-04T09:48:14.091551+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16030;2026-08-04T09:48:14.091574+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16031;2026-08-04T09:48:14.091597+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16032;2026-08-04T09:48:14.091620+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16033;2026-08-04T09:48:21.469526+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16034;2026-08-04T09:48:21.469764+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16035;2026-08-04T09:48:21.469812+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16036;2026-08-04T09:48:21.469839+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16037;2026-08-04T09:48:21.469865+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16038;2026-08-04T09:48:21.469889+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16039;2026-08-04T09:48:21.469913+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16040;2026-08-04T09:48:21.469948+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16041;2026-08-04T09:48:26.853033+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16042;2026-08-04T09:48:26.853219+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16043;2026-08-04T09:48:26.853333+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16044;2026-08-04T09:48:26.853363+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16045;2026-08-04T09:48:26.853388+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16046;2026-08-04T09:48:26.853413+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16047;2026-08-04T09:48:26.853438+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16048;2026-08-04T09:48:26.853461+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16049;2026-08-04T09:48:32.231500+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16050;2026-08-04T09:48:32.231698+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16051;2026-08-04T09:48:32.231743+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
16052;2026-08-04T09:48:32.231771+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16053;2026-08-04T09:48:32.231796+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16054;2026-08-04T09:48:32.231820+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16055;2026-08-04T09:48:32.231843+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16056;2026-08-04T09:48:32.231866+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16057;2026-08-04T09:48:37.614316+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16058;2026-08-04T09:48:37.614514+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16059;2026-08-04T09:48:37.614559+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
16060;2026-08-04T09:48:37.614586+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16061;2026-08-04T09:48:37.614610+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16062;2026-08-04T09:48:37.614634+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16063;2026-08-04T09:48:37.614657+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16064;2026-08-04T09:48:37.614680+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16065;2026-08-04T09:48:42.993465+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16066;2026-08-04T09:48:42.993659+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16067;2026-08-04T09:48:42.993704+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
16068;2026-08-04T09:48:42.993732+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16069;2026-08-04T09:48:42.993756+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16070;2026-08-04T09:48:42.993779+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16071;2026-08-04T09:48:42.993803+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16072;2026-08-04T09:48:42.993826+00:00;setpoint;Sollwert;1;holding;34.0;34.0;°C;/dev/ttyUSB0
16073;2026-08-04T09:48:48.376136+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16074;2026-08-04T09:48:48.376338+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16075;2026-08-04T09:48:48.376382+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16076;2026-08-04T09:48:48.376416+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16077;2026-08-04T09:48:48.376441+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16078;2026-08-04T09:48:48.376476+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16079;2026-08-04T09:48:48.376510+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16080;2026-08-04T09:48:48.376533+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16081;2026-08-04T09:48:53.754912+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16082;2026-08-04T09:48:53.755194+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16083;2026-08-04T09:48:53.755273+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16084;2026-08-04T09:48:53.755327+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16085;2026-08-04T09:48:53.755374+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16086;2026-08-04T09:48:53.755423+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16087;2026-08-04T09:48:53.755470+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16088;2026-08-04T09:48:53.755518+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16089;2026-08-04T09:48:59.134203+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16090;2026-08-04T09:48:59.134380+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16091;2026-08-04T09:48:59.134424+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16092;2026-08-04T09:48:59.134450+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16093;2026-08-04T09:48:59.134475+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16094;2026-08-04T09:48:59.134498+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16095;2026-08-04T09:48:59.134521+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16096;2026-08-04T09:48:59.134544+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16097;2026-08-04T09:49:04.515054+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16098;2026-08-04T09:49:04.515248+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16099;2026-08-04T09:49:04.515293+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16100;2026-08-04T09:49:04.515320+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16101;2026-08-04T09:49:04.515346+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16102;2026-08-04T09:49:04.515370+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16103;2026-08-04T09:49:04.515395+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16104;2026-08-04T09:49:04.515419+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16105;2026-08-04T09:49:09.896319+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16106;2026-08-04T09:49:09.896506+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16107;2026-08-04T09:49:09.896550+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16108;2026-08-04T09:49:09.896577+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16109;2026-08-04T09:49:09.896601+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
16110;2026-08-04T09:49:09.896624+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
16111;2026-08-04T09:49:09.896647+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16112;2026-08-04T09:49:09.896670+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
16113;2026-08-04T09:49:15.277156+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
16114;2026-08-04T09:49:15.277406+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
16115;2026-08-04T09:49:15.277462+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
16116;2026-08-04T09:49:15.277500+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
16117;2026-08-04T09:49:15.277537+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
